2.786506315,2.890371758,2.302585093,2.302585093,2.079441542,2.63905733,2.079441542,2.48490665,2.564949357,2.197224577,1.572557123,15.20875248,1.12675,1.0885,1.075,1.0645,1.0365,0,0,0,0,0.226504004,0.236415703,0.235230837,0.220912274,0.714285714,0.666666667,0.238095238,0.523809524,0.4,0.428571429,0.142857143,0.571428571,0.285714286,0.464285714,0.071428571,0.714285714,0.551020408,0.530612245,0.183673469,0.489795918,0.380952381,0.333333333,0.071428571,0.547619048,0.904761905,0.571428571,0.333333333,0.857142857,0.771428571,0.742857143,0.628571429,0.971428571,0.857142857,0.678571429,0.571428571,1,0.734693878,0.734693878,0.469387755,0.897959184,0.785714286,0.785714286,0.542857143,0.857142857,0.857142857,0.857142857,1,0.142857143,0.742857143,0.685714286,0.885714286,0.171428571,0.607142857,0.642857143,0.857142857,0.25,0.714285714,0.775510204,1,0.020408163,0.619047619,0.8,0.833333333,0.119047619,0,0,0,0,0,0,0,0,1,1.86498073,1.227975651,1.215522492,1.44360838,1.129029766,1.916163522,2.530690847,2.601490766,2.052102146,2.433895701,2.123259976,2.170528043,1.993347422,1.917056799,1.907586749,2.091111009,2.116505385,2.133329656,1.885946326,1.925434309,2.044018697,2.346931714,2.075624982,1.910308186,2.057628895,1,1,1,1,1,1,-1,1,1,1,0.392857143,0.278571429,0.276785714,0.295918367,0.238095238,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995,-1.285134118,-1.322251458,-1.440489791,-1.489419437,-1.593245116,-1.635428853
3.055068017,3.218875825,2.708050201,2.708050201,2.302585093,2.079441542,2.63905733,2.079441542,2.48490665,2.564949357,-0.161254228,15.20875248,1.12925,1.09,1.0645,1.08175,1.0405,0,0,0,0,0.217675927,0.226504004,0.236415703,0.235230837,0.428571429,0.714285714,0.666666667,0.238095238,0.6,0.4,0.428571429,0.142857143,0.607142857,0.285714286,0.464285714,0.071428571,0.448979592,0.551020408,0.530612245,0.183673469,0.595238095,0.380952381,0.333333333,0.071428571,0.523809524,0.904761905,0.571428571,0.333333333,0.571428571,0.771428571,0.742857143,0.628571429,0.714285714,0.857142857,0.678571429,0.571428571,0.489795918,0.734693878,0.734693878,0.469387755,0.547619048,0.785714286,0.785714286,0.542857143,0.857142857,0.857142857,0.857142857,1,0.971428571,0.742857143,0.685714286,0.885714286,1,0.607142857,0.642857143,0.857142857,0.897959184,0.714285714,0.775510204,1,0.857142857,0.619047619,0.8,0.833333333,0,0,0,0,0,0,0,0,0,1.921828191,1.440006472,1.007295211,1.474947063,1.080066913,1.814206926,2.163329664,2.507892898,1.79721105,2.242046624,2.456068622,2.682534379,2.615406032,2.511297868,2.616349222,1.549870081,1.703055378,1.731972183,1.40082872,1.486779328,2.194785383,2.353425585,2.129161979,1.895740959,1.96920451,1,1,1,1,1,-1,-1,-1,-1,-1,0.404761905,0.292857143,0.241071429,0.326530612,0.244047619,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995,-1.285134118,-1.322251458,-1.440489791,-1.489419437,-1.593245116
2.71170944,2.48490665,2.397895273,2.397895273,2.708050201,2.302585093,2.079441542,2.63905733,2.079441542,2.48490665,-1.770672604,15.20875248,1.1145,1.096,1.0785,1.07875,1.049,0,0,0,0,0.213775489,0.217675927,0.226504004,0.236415703,0.761904762,0.428571429,0.714285714,0.666666667,0.685714286,0.6,0.4,0.428571429,0.535714286,0.607142857,0.285714286,0.464285714,0.734693878,0.448979592,0.551020408,0.530612245,0.666666667,0.595238095,0.380952381,0.333333333,0.238095238,0.523809524,0.904761905,0.571428571,0.142857143,0.571428571,0.771428571,0.742857143,0.071428571,0.714285714,0.857142857,0.678571429,0.183673469,0.489795918,0.734693878,0.734693878,0.071428571,0.547619048,0.785714286,0.785714286,0.333333333,0.857142857,0.857142857,0.857142857,0.628571429,0.971428571,0.742857143,0.685714286,0.571428571,1,0.607142857,0.642857143,0.469387755,0.897959184,0.714285714,0.775510204,0.542857143,0.857142857,0.619047619,0.8,0,0,0,0,0,0,0,0,0,1.977010942,1.751087497,1.394574742,1.727730714,1.63115878,1.871503392,1.679810741,1.895457214,1.849812182,1.70883927,2.22323647,2.549277796,2.472289729,2.205913086,2.591014552,1.540352094,1.838446902,1.908245872,1.349181376,1.498265447,2.045613655,2.259457585,2.142745567,1.81588623,1.953437464,1,1,1,1,1,1,-1,-1,1,-1,0.5,0.407142857,0.348214286,0.433673469,0.375,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995,-1.285134118,-1.322251458,-1.440489791,-1.489419437
2.973805912,3.135494216,2.48490665,2.48490665,2.397895273,2.708050201,2.302585093,2.079441542,2.63905733,2.079441542,-3.657450148,15.20875248,1.09975,1.116,1.0805,1.0865,1.04825,0,0,0,0,0.217902012,0.213775489,0.217675927,0.226504004,0.523809524,0.761904762,0.428571429,0.714285714,0.571428571,0.685714286,0.6,0.4,0.571428571,0.535714286,0.607142857,0.285714286,0.673469388,0.734693878,0.448979592,0.551020408,0.619047619,0.666666667,0.595238095,0.380952381,0.666666667,0.238095238,0.523809524,0.904761905,0.428571429,0.142857143,0.571428571,0.771428571,0.464285714,0.071428571,0.714285714,0.857142857,0.530612245,0.183673469,0.489795918,0.734693878,0.333333333,0.071428571,0.547619048,0.785714286,0.571428571,0.333333333,0.857142857,0.857142857,0.742857143,0.628571429,0.971428571,0.742857143,0.678571429,0.571428571,1,0.607142857,0.734693878,0.469387755,0.897959184,0.714285714,0.785714286,0.542857143,0.857142857,0.619047619,0,0,0,0,0,0,0,0,0,1.883440397,2.03793811,1.596193708,1.994318571,1.998416902,1.727591665,1.257344451,1.536289572,1.525286769,1.391711439,2.245858276,2.753528793,2.669245641,2.167375416,2.521158455,1.48666412,1.7372983,1.778112262,1.484691537,1.563235395,2.399599419,2.191266842,2.016596799,1.969900504,1.973582586,1,1,1,1,1,1,-1,-1,1,-1,0.464285714,0.407142857,0.357142857,0.43877551,0.392857143,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995,-1.285134118,-1.322251458,-1.440489791
3.018665789,3.044522438,3.091042453,3.091042453,2.48490665,2.397895273,2.708050201,2.302585093,2.079441542,2.63905733,-3.576240714,15.20875248,1.08725,1.12675,1.0885,1.075,1.0645,0,0,0,0,0.21427457,0.217902012,0.213775489,0.217675927,0.571428571,0.523809524,0.761904762,0.428571429,0.542857143,0.571428571,0.685714286,0.6,0.5,0.571428571,0.535714286,0.607142857,0.510204082,0.673469388,0.734693878,0.448979592,0.595238095,0.619047619,0.666666667,0.595238095,0.714285714,0.666666667,0.238095238,0.523809524,0.4,0.428571429,0.142857143,0.571428571,0.285714286,0.464285714,0.071428571,0.714285714,0.551020408,0.530612245,0.183673469,0.489795918,0.380952381,0.333333333,0.071428571,0.547619048,0.904761905,0.571428571,0.333333333,0.857142857,0.771428571,0.742857143,0.628571429,0.971428571,0.857142857,0.678571429,0.571428571,1,0.734693878,0.734693878,0.469387755,0.897959184,0.785714286,0.785714286,0.542857143,0.857142857,0,0,0,0,0,0,0,0,0,1.612437024,2.055969955,1.60562879,1.806768478,2.073149598,1.86498073,1.227975651,1.215522492,1.44360838,1.129029766,1.916163522,2.530690847,2.601490766,2.052102146,2.433895701,2.123259976,2.170528043,1.993347422,1.917056799,1.907586749,2.091111009,2.116505385,2.133329656,1.885946326,1.925434309,1,0,1,1,1,1,-1,-1,1,-1,0.392857143,0.385714286,0.348214286,0.403061225,0.392857143,-1.153366252,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995,-1.285134118,-1.322251458
2.633261914,2.397895273,2.63905733,2.63905733,3.091042453,2.48490665,2.397895273,2.708050201,2.302585093,2.079441542,-4.794180078,15.20875248,1.08875,1.12925,1.09,1.0645,1.08175,1,0,0,0,0.223878063,0.21427457,0.217902012,0.213775489,0.476190476,0.571428571,0.523809524,0.761904762,0.571428571,0.542857143,0.571428571,0.685714286,0.392857143,0.5,0.571428571,0.535714286,0.530612245,0.510204082,0.673469388,0.734693878,0.642857143,0.595238095,0.619047619,0.666666667,0.428571429,0.714285714,0.666666667,0.238095238,0.6,0.4,0.428571429,0.142857143,0.607142857,0.285714286,0.464285714,0.071428571,0.448979592,0.551020408,0.530612245,0.183673469,0.595238095,0.380952381,0.333333333,0.071428571,0.523809524,0.904761905,0.571428571,0.333333333,0.571428571,0.771428571,0.742857143,0.628571429,0.714285714,0.857142857,0.678571429,0.571428571,0.489795918,0.734693878,0.734693878,0.469387755,0.547619048,0.785714286,0.785714286,0.542857143,0,0,0,0,0,0,0,0,0,1.337783952,1.962521514,1.687754807,1.690985791,2.055729618,1.921828191,1.440006472,1.007295211,1.474947063,1.080066913,1.814206926,2.163329664,2.507892898,1.79721105,2.242046624,2.456068622,2.682534379,2.615406032,2.511297868,2.616349222,1.549870081,1.703055378,1.731972183,1.40082872,1.486779328,0,0,0,0,0,1,1,-1,1,1,0.380952381,0.385714286,0.303571429,0.37244898,0.434523809,-1.151094158,-1.153366252,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995,-1.285134118
2.544248756,2.48490665,2.564949357,2.564949357,2.63905733,3.091042453,2.48490665,2.397895273,2.708050201,2.302585093,-3.371811433,15.20875248,1.10225,1.1145,1.096,1.0785,1.07875,0,1,0,0,0.23252994,0.223878063,0.21427457,0.217902012,0.285714286,0.476190476,0.571428571,0.523809524,0.342857143,0.571428571,0.542857143,0.571428571,0.321428571,0.392857143,0.5,0.571428571,0.367346939,0.530612245,0.510204082,0.673469388,0.523809524,0.642857143,0.595238095,0.619047619,0.761904762,0.428571429,0.714285714,0.666666667,0.685714286,0.6,0.4,0.428571429,0.535714286,0.607142857,0.285714286,0.464285714,0.734693878,0.448979592,0.551020408,0.530612245,0.666666667,0.595238095,0.380952381,0.333333333,0.238095238,0.523809524,0.904761905,0.571428571,0.142857143,0.571428571,0.771428571,0.742857143,0.071428571,0.714285714,0.857142857,0.678571429,0.183673469,0.489795918,0.734693878,0.734693878,0.071428571,0.547619048,0.785714286,0.785714286,0,0,0,0,0,0,0,0,0,1.129556671,1.791764251,1.575128349,1.482711864,1.820122088,1.977010942,1.751087497,1.394574742,1.727730714,1.63115878,1.871503392,1.679810741,1.895457214,1.849812182,1.70883927,2.22323647,2.549277796,2.472289729,2.205913086,2.591014552,1.540352094,1.838446902,1.908245872,1.349181376,1.498265447,1,0,0,1,0,1,1,1,1,1,0.285714286,0.321428571,0.258928571,0.295918367,0.369047619,-1.206211226,-1.151094158,-1.153366252,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514,-1.267950995
2.248717292,2.079441542,2.63905733,2.63905733,2.564949357,2.63905733,3.091042453,2.48490665,2.397895273,2.708050201,-0.950000208,15.20875248,1.11625,1.09975,1.116,1.0805,1.0865,0,0,1,0,0.235287491,0.23252994,0.223878063,0.21427457,0,0.285714286,0.476190476,0.571428571,0.2,0.342857143,0.571428571,0.542857143,0.178571429,0.321428571,0.392857143,0.5,0.081632653,0.367346939,0.530612245,0.510204082,0,0.523809524,0.642857143,0.595238095,0.523809524,0.761904762,0.428571429,0.714285714,0.571428571,0.685714286,0.6,0.4,0.571428571,0.535714286,0.607142857,0.285714286,0.673469388,0.734693878,0.448979592,0.551020408,0.619047619,0.666666667,0.595238095,0.380952381,0.666666667,0.238095238,0.523809524,0.904761905,0.428571429,0.142857143,0.571428571,0.771428571,0.464285714,0.071428571,0.714285714,0.857142857,0.530612245,0.183673469,0.489795918,0.734693878,0.333333333,0.071428571,0.547619048,0.785714286,0,0,0,0,0,0,0,0,0,0.723885887,1.439166273,1.39120165,0.924686109,1.191034217,1.883440397,2.03793811,1.596193708,1.994318571,1.998416902,1.727591665,1.257344451,1.536289572,1.525286769,1.391711439,2.245858276,2.753528793,2.669245641,2.167375416,2.521158455,1.48666412,1.7372983,1.778112262,1.484691537,1.563235395,1,0,0,1,0,1,1,1,1,1,0.214285714,0.3,0.232142857,0.229591837,0.279761905,-1.20482122,-1.206211226,-1.151094158,-1.153366252,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051,-1.214569514
2.903344512,3.33220451,2.890371758,2.890371758,2.63905733,2.564949357,2.63905733,3.091042453,2.48490665,2.397895273,-3.629568738,15.20875248,1.124,1.08725,1.12675,1.0885,1.075,0,0,0,1,0.221425608,0.235287491,0.23252994,0.223878063,0.523809524,0,0.285714286,0.476190476,0.4,0.2,0.342857143,0.571428571,0.428571429,0.178571429,0.321428571,0.392857143,0.571428571,0.081632653,0.367346939,0.530612245,0.523809524,0,0.523809524,0.642857143,0.571428571,0.523809524,0.761904762,0.428571429,0.542857143,0.571428571,0.685714286,0.6,0.5,0.571428571,0.535714286,0.607142857,0.510204082,0.673469388,0.734693878,0.448979592,0.595238095,0.619047619,0.666666667,0.595238095,0.714285714,0.666666667,0.238095238,0.523809524,0.4,0.428571429,0.142857143,0.571428571,0.285714286,0.464285714,0.071428571,0.714285714,0.551020408,0.530612245,0.183673469,0.489795918,0.380952381,0.333333333,0.071428571,0.547619048,0,0,0,0,0,0,0,0,0,0.910403282,1.169615419,1.355426439,0.996606628,1.134828514,1.612437024,2.055969955,1.60562879,1.806768478,2.073149598,1.86498073,1.227975651,1.215522492,1.44360838,1.129029766,1.916163522,2.530690847,2.601490766,2.052102146,2.433895701,2.123259976,2.170528043,1.993347422,1.917056799,1.907586749,1,0,0,1,0,1,1,1,1,1,0.202380952,0.278571429,0.223214286,0.234693878,0.291666667,-1.236718679,-1.20482122,-1.206211226,-1.151094158,-1.153366252,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671,-1.11897051
2.93661666,2.944438979,3.218875825,3.218875825,2.890371758,2.63905733,2.564949357,2.63905733,3.091042453,2.48490665,-3.79920606,15.20875248,1.11125,1.08875,1.12925,1.09,1.0645,0,0,0,0,0.204844924,0.221425608,0.235287491,0.23252994,0.714285714,0.523809524,0,0.285714286,0.628571429,0.4,0.2,0.342857143,0.5,0.428571429,0.178571429,0.321428571,0.632653061,0.571428571,0.081632653,0.367346939,0.619047619,0.523809524,0,0.523809524,0.476190476,0.571428571,0.523809524,0.761904762,0.571428571,0.542857143,0.571428571,0.685714286,0.392857143,0.5,0.571428571,0.535714286,0.530612245,0.510204082,0.673469388,0.734693878,0.642857143,0.595238095,0.619047619,0.666666667,0.428571429,0.714285714,0.666666667,0.238095238,0.6,0.4,0.428571429,0.142857143,0.607142857,0.285714286,0.464285714,0.071428571,0.448979592,0.551020408,0.530612245,0.183673469,0.595238095,0.380952381,0.333333333,0.071428571,0,0,0,0,0,0,0,0,0,1.417217229,1.445762817,1.418699096,1.505081508,1.323725873,1.337783952,1.962521514,1.687754807,1.690985791,2.055729618,1.921828191,1.440006472,1.007295211,1.474947063,1.080066913,1.814206926,2.163329664,2.507892898,1.79721105,2.242046624,2.456068622,2.682534379,2.615406032,2.511297868,2.616349222,1,1,0,1,1,1,1,1,1,1,0.238095238,0.285714286,0.258928571,0.265306122,0.267857143,-1.259719797,-1.236718679,-1.20482122,-1.206211226,-1.151094158,-1.153366252,-1.116377904,-1.14595875,-1.110473467,-1.079425187,-1.051234287,-1.00291873,-0.990506132,-0.984216959,-1.054403671
